0.0	7.9999733336
0.001	7.99992000151
0.002	7.99984000489
0.003	7.99973334533
0.004	7.99960002489
0.005	7.99944004604
0.006	7.99925341173
0.007	7.99904012533
0.008	7.99880019065
0.009	7.99853361198
0.01	7.99824039401
0.011	7.9979205419
0.012	7.99757406124
0.013	7.99720095809
0.014	7.99680123891
0.015	7.99637491065
0.016	7.99592198067
0.017	7.99544245678
0.018	7.99493634725
0.019	7.99440366078
0.02	7.99384440651
0.021	7.99325859402
0.022	7.99264623335
0.023	7.99200733497
0.024	7.99134190979
0.025	7.99064996917
0.026	7.9899315249
0.027	7.98918658922
0.028	7.98841517482
0.029	7.98761729481
0.03	7.98679296276
0.031	7.98594219267
0.032	7.98506499899
0.033	7.98416139659
0.034	7.9832314008
0.035	7.98227502739
0.036	7.98129229256
0.037	7.98028321294
0.038	7.97924780562
0.039	7.97818608812
0.04	7.9770980784
0.041	7.97598379484
0.042	7.97484325629
0.043	7.97367648201
0.044	7.97248349171
0.045	7.97126430553
0.046	7.97001894405
0.047	7.96874742829
0.048	7.9674497797
0.049	7.96612602016
0.05	7.96477617199
0.051	7.96340025795
0.052	7.96199830123
0.053	7.96057032545
0.054	7.95911635467
0.055	7.95763641336
0.056	7.95613052647
0.057	7.95459871933
0.058	7.95304101772
0.059	7.95145744788
0.06	7.94984803643
0.061	7.94821281045
0.062	7.94655179746
0.063	7.94486502538
0.064	7.94315252257
0.065	7.94141431783
0.066	7.93965044037
0.067	7.93786091985
0.068	7.93604578632
0.069	7.93420507029
0.07	7.93233880268
0.071	7.93044701485
0.072	7.92852973855
0.073	7.926587006
0.074	7.9246188498
0.075	7.92262530301
0.076	7.92060639908
0.077	7.91856217191
0.078	7.9164926558
0.079	7.91439788548
0.08	7.91227789609
0.081	7.91013272321
0.082	7.90796240281
0.083	7.90576697131
0.084	7.90354646552
0.085	7.90130092268
0.086	7.89903038044
0.087	7.89673487688
0.088	7.89441445048
0.089	7.89206914013
0.09	7.88969898514
0.091	7.88730402525
0.092	7.88488430057
0.093	7.88243985168
0.094	7.87997071951
0.095	7.87747694543
0.096	7.87495857123
0.097	7.87241563909
0.098	7.86984819161
0.099	7.86725627177
0.1	7.86463992299
0.101	7.86199918909
0.102	7.85933411426
0.103	7.85664474315
0.104	7.85393112076
0.105	7.85119329253
0.106	7.84843130428
0.107	7.84564520224
0.108	7.84283503304
0.109	7.84000084371
0.11	7.83714268167
0.111	7.83426059474
0.112	7.83135463115
0.113	7.82842483951
0.114	7.82547126884
0.115	7.82249396853
0.116	7.81949298839
0.117	7.8164683786
0.118	7.81342018975
0.119	7.81034847282
0.12	7.80725327916
0.121	7.80413466053
0.122	7.80099266906
0.123	7.79782735729
0.124	7.79463877813
0.125	7.79142698487
0.126	7.78819203121
0.127	7.7849339712
0.128	7.7816528593
0.129	7.77834875033
0.13	7.77502169951
0.131	7.77167176242
0.132	7.76829899505
0.133	7.76490345373
0.134	7.76148519519
0.135	7.75804427652
0.136	7.75458075521
0.137	7.7510946891
0.138	7.74758613641
0.139	7.74405515574
0.14	7.74050180604
0.141	7.73692614666
0.142	7.73332823729
0.143	7.729708138
0.144	7.72606590923
0.145	7.72240161178
0.146	7.71871530682
0.147	7.71500705588
0.148	7.71127692084
0.149	7.70752496397
0.15	7.70375124787
0.151	7.69995583551
0.152	7.69613879024
0.153	7.69230017573
0.154	7.68844005604
0.155	7.68455849555
0.156	7.68065555901
0.157	7.67673131155
0.158	7.6727858186
0.159	7.66881914597
0.16	7.66483135983
0.161	7.66082252667
0.162	7.65679271334
0.163	7.65274198703
0.164	7.6486704153
0.165	7.64457806601
0.166	7.6404650074
0.167	7.63633130802
0.168	7.6321770368
0.169	7.62800226296
0.17	7.62380705609
0.171	7.61959148612
0.172	7.61535562328
0.173	7.61109953817
0.174	7.60682330171
0.175	7.60252698515
0.176	7.59821066006
0.177	7.59387439835
0.178	7.58951827227
0.179	7.58514235437
0.18	7.58074671753
0.181	7.57633143498
0.182	7.57189658025
0.183	7.56744222718
0.184	7.56296844996
0.185	7.55847532308
0.186	7.55396292134
0.187	7.54943131988
0.188	7.54488059414
0.189	7.54031081986
0.19	7.53572207313
0.191	7.5311144303
0.192	7.52648796809
0.193	7.52184276347
0.194	7.51717889374
0.195	7.51249643653
0.196	7.50779546974
0.197	7.50307607158
0.198	7.49833832056
0.199	7.49358229552
0.2	7.48880807555
0.201	7.48401574007
0.202	7.4792053688
0.203	7.47437704172
0.204	7.46953083914
0.205	7.46466684165
0.206	7.45978513011
0.207	7.45488578571
0.208	7.44996888988
0.209	7.44503452438
0.21	7.44008277123
0.211	7.43511371273
0.212	7.43012743148
0.213	7.42512401035
0.214	7.42010353248
0.215	7.4150660813
0.216	7.41001174053
0.217	7.40494059412
0.218	7.39985272635
0.219	7.39474822172
0.22	7.38962716503
0.221	7.38448964135
0.222	7.37933573601
0.223	7.37416553459
0.224	7.36897912296
0.225	7.36377658724
0.226	7.35855801382
0.227	7.35332348934
0.228	7.3480731007
0.229	7.34280693506
0.23	7.33752507984
0.231	7.3322276227
0.232	7.32691465157
0.233	7.32158625461
0.234	7.31624252026
0.235	7.31088353717
0.236	7.30550939426
0.237	7.30012018069
0.238	7.29471598587
0.239	7.28929689944
0.24	7.28386301128
0.241	7.27841441151
0.242	7.27295119051
0.243	7.26747343885
0.244	7.26198124738
0.245	7.25647470715
0.246	7.25095390945
0.247	7.24541894581
0.248	7.23986990797
0.249	7.23430688791
0.25	7.22872997783
0.251	7.22313927014
0.252	7.2175348575
0.253	7.21191683276
