0.0	39.9994666684
0.001	39.9984000196
0.002	39.9968000818
0.003	39.9946668978
0.004	39.9920005244
0.005	39.9888010329
0.006	39.9850685084
0.007	39.9808030505
0.008	39.976004773
0.009	39.9706738038
0.01	39.964810285
0.011	39.9584143731
0.012	39.9514862386
0.013	39.9440260663
0.014	39.936034055
0.015	39.9275104179
0.016	39.9184553824
0.017	39.9088691897
0.018	39.8987520957
0.019	39.8881043701
0.02	39.8769262968
0.021	39.8652181739
0.022	39.8529803136
0.023	39.8402130423
0.024	39.8269167004
0.025	39.8130916424
0.026	39.7987382372
0.027	39.7838568674
0.028	39.7684479298
0.029	39.7525118354
0.03	39.736049009
0.031	39.7190598899
0.032	39.7015449308
0.033	39.6835045991
0.034	39.6649393756
0.035	39.6458497555
0.036	39.6262362478
0.037	39.6060993756
0.038	39.5854396759
0.039	39.5642576995
0.04	39.5425540113
0.041	39.5203291901
0.042	39.4975838286
0.043	39.4743185332
0.044	39.4505339245
0.045	39.4262306366
0.046	39.4014093176
0.047	39.3760706295
0.048	39.3502152479
0.049	39.3238438623
0.05	39.2969571759
0.051	39.2695559058
0.052	39.2416407826
0.053	39.2132125507
0.054	39.1842719682
0.055	39.1548198069
0.056	39.1248568521
0.057	39.0943839029
0.058	39.0634017718
0.059	39.0319112851
0.06	38.9999132825
0.061	38.9674086173
0.062	38.9343981563
0.063	38.9008827797
0.064	38.8668633813
0.065	38.8323408682
0.066	38.7973161611
0.067	38.761790194
0.068	38.7257639142
0.069	38.6892382824
0.07	38.6522142727
0.071	38.6146928723
0.072	38.5766750818
0.073	38.538161915
0.074	38.4991543989
0.075	38.4596535738
0.076	38.4196604929
0.077	38.3791762228
0.078	38.3382018431
0.079	38.2967384463
0.08	38.2547871382
0.081	38.2123490375
0.082	38.1694252758
0.083	38.1260169979
0.084	38.0821253612
0.085	38.0377515361
0.086	37.992896706
0.087	37.9475620671
0.088	37.9017488282
0.089	37.855458211
0.09	37.8086914499
0.091	37.7614497921
0.092	37.7137344973
0.093	37.6655468379
0.094	37.6168880989
0.095	37.5677595779
0.096	37.518162585
0.097	37.4680984428
0.098	37.4175684863
0.099	37.3665740629
0.1	37.3151165326
0.101	37.2631972675
0.102	37.2108176521
0.103	37.1579790832
0.104	37.1046829699
0.105	37.0509307333
0.106	36.9967238069
0.107	36.9420636362
0.108	36.8869516787
0.109	36.8313894042
0.11	36.7753782943
0.111	36.7189198426
0.112	36.6620155546
0.113	36.6046669479
0.114	36.5468755517
0.115	36.488642907
0.116	36.4299705669
0.117	36.3708600958
0.118	36.3113130701
0.119	36.2513310777
0.12	36.190915718
0.121	36.1300686022
0.122	36.0687913528
0.123	36.0070856039
0.124	35.944953001
0.125	35.882395201
0.126	35.819413872
0.127	35.7560106936
0.128	35.6921873565
0.129	35.6279455626
0.13	35.5632870251
0.131	35.4982134682
0.132	35.4327266272
0.133	35.3668282484
0.134	35.300520089
0.135	35.2338039174
0.136	35.1666815125
0.137	35.0991546644
0.138	35.0312251737
0.139	34.9628948519
0.14	34.8941655212
0.141	34.8250390142
0.142	34.7555171744
0.143	34.6856018557
0.144	34.6152949225
0.145	34.5445982496
0.146	34.4735137223
0.147	34.4020432362
0.148	34.3301886971
0.149	34.2579520212
0.15	34.1853351347
0.151	34.1123399742
0.152	34.0389684861
0.153	33.965222627
0.154	33.8911043635
0.155	33.8166156721
0.156	33.7417585391
0.157	33.6665349606
0.158	33.5909469428
0.159	33.5149965012
0.16	33.4386856612
0.161	33.3620164577
0.162	33.2849909352
0.163	33.2076111478
0.164	33.1298791589
0.165	33.0517970414
0.166	32.9733668774
0.167	32.8945907585
0.168	32.8154707852
0.169	32.7360090675
0.17	32.6562077244
0.171	32.5760688839
0.172	32.4955946829
0.173	32.4147872676
0.174	32.3336487926
0.175	32.2521814219
0.176	32.1703873277
0.177	32.0882686913
0.178	32.0058277025
0.179	31.9230665597
0.18	31.8399874698
0.181	31.7565926484
0.182	31.6728843193
0.183	31.5888647147
0.184	31.504536075
0.185	31.4199006492
0.186	31.334960694
0.187	31.2497184747
0.188	31.1641762642
0.189	31.0783363437
0.19	30.9922010024
0.191	30.905772537
0.192	30.8190532524
0.193	30.7320454611
0.194	30.6447514833
0.195	30.5571736468
0.196	30.469314287
0.197	30.3811757469
0.198	30.2927603768
0.199	30.2040705344
0.2	30.1151085848
0.201	30.0258769003
0.202	29.9363778604
0.203	29.8466138518
0.204	29.7565872681
0.205	29.6663005101
0.206	29.5757559854
0.207	29.4849561086
0.208	29.3939033008
0.209	29.3025999903
0.21	29.2110486118
0.211	29.1192516066
0.212	29.0272114226
0.213	28.9349305143
0.214	28.8424113425
0.215	28.7496563743
0.216	28.6566680833
0.217	28.563448949
0.218	28.4700014573
0.219	28.3763281002
0.22	28.2824313757
0.221	28.1883137875
0.222	28.0939778456
0.223	27.9994260655
0.224	27.9046609686
0.225	27.809685082
0.226	27.7145009383
0.227	27.6191110759
0.228	27.5235180384
0.229	27.427724375
0.23	27.3317326401
0.231	27.2355453936
0.232	27.1391652005
0.233	27.0425946307
0.234	26.9458362597
0.235	26.8488926676
0.236	26.7517664395
0.237	26.6544601655
0.238	26.5569764404
0.239	26.4593178638
0.24	26.3614870399
0.241	26.2634865775
0.242	26.16531909
0.243	26.0669871951
0.244	25.9684935151
0.245	25.8698406764
0.246	25.7710313097
0.247	25.6720680501
0.248	25.5729535364
0.249	25.4736904117
0.25	25.3742813232
0.251	25.2747289215
0.252	25.1750358616
0.253	25.0752048018
0.254	24.9752384044
0.255	24.875139335
